campaign_1,campaign_2,overlap_count
S0UT00165,H0NY02200,9
S0UT00165,H2MA02077,13
S0UT00165,S8CA00515,3
S0UT00165,H0LA05104,1
S0UT00165,H0NH01290,1
S0UT00165,H2NC11080,4
S0UT00165,H0WI04132,1
S0UT00165,H0OR02135,1
S0UT00165,H8NJ05136,2
S0UT00165,H0AL02194,1
S0UT00165,H0KY03242,1
S0UT00165,H0MD05225,2
S0UT00165,H0TN04195,1
S0UT00165,H0NY14239,1
S0UT00165,H0GA08099,1
S0UT00165,H0MI03266,1
S0UT00165,H0HI02221,2
S0UT00165,H0FL20153,1
S0UT00165,H0AZ05193,1
S0UT00165,S0TN00243,1
S0UT00165,H6TX19099,5
S0UT00165,H8MN07102,1
S0UT00165,H2GA10125,4
S0UT00165,S8NJ00541,2
S0UT00165,H2TX14206,1
S0UT00165,H0GA13131,1
S0UT00165,H0GA07224,1
S0UT00165,H0OH13201,1
S0UT00165,H8UT03238,1
S0UT00165,H0MA09076,1
S0UT00165,H0FL08257,1
S0UT00165,H0UT04043,1
H8TX02166,H8TX02166,35725
H8TX02166,H0MS04120,2264
H8TX02166,H6MI01226,5483
H8TX02166,S0AL00230,1995
H8TX02166,H4NY24073,3593
H8TX02166,S8MS00196,501
H8TX02166,S4LA00107,1730
H8TX02166,S2TX00312,3295
H8TX02166,H0WV01072,6
H8TX02166,H8TX06266,3013
H8TX02166,H0MI08141,434
H8TX02166,H0KY06104,2465
H8TX02166,H0NY11078,2665
H8TX02166,S6AL00195,127
H8TX02166,H0CA08135,263
H8TX02166,H8FL06148,5787
H8TX02166,S4OK00232,304
H8TX02166,H8MS03125,1252
H8TX02166,S8TN00337,1638
H8TX02166,S0NH00334,358
H8TX02166,H8IA02043,2490
H8TX02166,H8VA05171,3018
H8TX02166,S8UT00176,148
H8TX02166,H0MI03308,1172
H8TX02166,H0IL06060,2018
H8TX02166,S4AR00103,6022
H8TX02166,S2TX00106,7172
H8TX02166,H0WA03187,4366
H8TX02166,H8OH01043,2601
H8TX02166,H8AZ08158,1925
H8TX02166,S4NE00090,692
H8TX02166,H0ME02075,52
H8TX02166,H8IL14083,1916
H8TX02166,H0NJ02155,183
H8TX02166,H2SC07256,279
H8TX02166,S8MO00160,3298
H8TX02166,H4WA05077,2030
H8TX02166,H0FL07150,4
H8TX02166,S2PA00489,813
H8TX02166,H6GA03113,695
H8TX02166,H2CA20094,3607
H8TX02166,H6TX12060,1638
H8TX02166,H0NY14270,729
H8TX02166,S2NC00307,108
H8TX02166,H4MO08162,88
H8TX02166,H6PA08277,3527
H8TX02166,H8FL15230,1571
H8TX02166,H6IN03229,3257
H8TX02166,H2GA09150,634
H8TX02166,S4OK00083,974
H8TX02166,H0CA26145,144
H8TX02166,H0TX22302,1599
H8TX02166,S0WI00197,2039
H8TX02166,H2OH02085,5027
H8TX02166,H0CT03155,19
H8TX02166,H0IL11052,2556
H8TX02166,S0KS00091,477
H8TX02166,H0ME02083,573
H8TX02166,H2NY18087,18
H8TX02166,H8OH16108,727
H8TX02166,H6TX02079,5041
H8TX02166,H0IL17083,2357
H8TX02166,H8NM02156,1557
H8TX02166,H0TX32087,3649
H8TX02166,H0TN01118,120
H8TX02166,H8OH05036,184
H8TX02166,S0KS00315,1215
H8TX02166,H8VA01147,904
H8TX02166,S8MS00261,1581
H8TX02166,S0TN00169,753
H8TX02166,H2SC07223,5
H8TX02166,H8KY02031,2267
H8TX02166,H0CA28182,1070
H8TX02166,H6FL02208,2273
H8TX02166,H8SC04250,2281
H8TX02166,S6WY00068,954
H8TX02166,H4IL12060,2287
H8TX02166,H6FL13148,2365
H8TX02166,H2IL16107,441
H8TX02166,H0IN02190,858
H8TX02166,H0IA04145,811
H8TX02166,H2UT02324,4940
H8TX02166,H0OR02150,46
H8TX02166,S4AK00099,276
H8TX02166,H8GA06286,2319
H8TX02166,H0CA48198,3850
H8TX02166,S4SD00049,946
H8TX02166,H0WI03175,1360
H8TX02166,H0MN02134,1042
H8TX02166,H0TX11230,591
H8TX02166,H6MI04113,4149
H8TX02166,H0NV04056,408
H8TX02166,H4MN06087,3328
H8TX02166,H0GA06192,417
H8TX02166,S0KS00257,156
H8TX02166,H2NY14128,39
H8TX02166,H8TX21307,1266
H8TX02166,H4NC10047,704
H8TX02166,H2TX06269,659
H8TX02166,H4TX10093,4307
H8TX02166,H0IN05326,848
H8TX02166,H0OK05205,1911
H8TX02166,H0TX32079,354
H8TX02166,H0FL13133,1110
H8TX02166,H0FL03175,280
H8TX02166,H0MI13471,823
H8TX02166,S2GA00183,133
H8TX02166,H0MN03124,164
H8TX02166,H6FL01119,457
H8TX02166,S8WV00143,22
H8TX02166,H0SC03077,941
H8TX02166,S2SD00068,697
H8TX02166,H0NJ07261,1504
H8TX02166,H0PA06167,26
H8TX02166,H0NY02234,2234
H8TX02166,H0WI07127,559
H8TX02166,H2OH03067,290
H8TX02166,H0OH03111,2
H8TX02166,H2TX06251,1019
H8TX02166,S0OH00133,643
H8TX02166,H0KS03244,61
H8TX02166,H0IN08114,2277
H8TX02166,S2NC00489,614
H8TX02166,S0AR00150,442
H8TX02166,H8MD01094,2307
H8TX02166,S0NH00326,209
H8TX02166,H0VA10160,532
H8TX02166,H8CA10209,91
H8TX02166,H0NH01282,1064
H8TX02166,S0VA00146,681
H8TX02166,H0IL14197,182
H8TX02166,S4WV00159,1211
H8TX02166,H2OH16069,25
H8TX02166,H2WA03100,94
H8TX02166,H0VA10186,571
H8TX02166,S8ID00027,528
H8TX02166,S2AZ00349,101
H8TX02166,S0VA00179,183
H8TX02166,H0CO06119,39
H8TX02166,H2OH16051,1152
H8TX02166,H4GA01039,1600
H8TX02166,H4GA11061,2267
H8TX02166,H8VA11070,32
H8TX02166,S2AL00145,1
H8TX02166,H6KY01110,1476
H8TX02166,H6WI08155,5087
H8TX02166,H4MI07103,1637
H8TX02166,H6MS01131,3543
H8TX02166,H0FL20120,9
H8TX02166,H8AZ01237,277
H8TX02166,S0WY00137,301
H8TX02166,H8WV03097,1628
H8TX02166,H8TX03123,2435
H8TX02166,H0NJ09200,107
H8TX02166,S0ND00093,441
H8TX02166,H6CA44145,301
H8TX02166,H0AZ01259,79
H8TX02166,H0CA03128,68
H8TX02166,H0NY10112,143
H8TX02166,S8ND00120,386
H8TX02166,H8FL17053,2327
H8TX02166,H0IL15129,72
H8TX02166,H2TX06343,269
H8TX02166,H0WI07101,907
H8TX02166,H0MI03290,473
H8TX02166,H0PA03271,832
H8TX02166,H2TX08182,558
H8TX02166,S2WA00387,44
H8TX02166,H0FL10113,72
H8TX02166,H4NE01064,1272
H8TX02166,H0VA09055,72
H8TX02166,H0PA08221,685
H8TX02166,H8TX27049,49
H8TX02166,H0AL02178,66
H8TX02166,H2IA05072,42
H8TX02166,S2AK00127,366
H8TX02166,S4PA00121,838
H8TX02166,H2AZ09142,128
H8TX02166,H4CO04090,143
H8TX02166,H0FL08208,1263
H8TX02166,S2NC00505,282
H8TX02166,H0NV04015,743
H8TX02166,S0MO00183,506
H8TX02166,S8ID00092,640
H8TX02166,S8NJ00483,221
H8TX02166,H0IN05250,1
H8TX02166,H0NC03149,35
H8TX02166,H0KS01198,2
H8TX02166,H0TX17195,6
H8TX02166,H8TN07076,2322
H8TX02166,H0MA04259,2
H8TX02166,H0VA07133,267
H8TX02166,H6IL18088,104
H8TX02166,H0CA37167,43
H8TX02166,H2AZ01339,46
H8TX02166,H0NY19204,14
H8TX02166,H0WA08103,71
H8TX02166,H0IL01194,2
H8TX02166,S0AL00263,26
H8TX02166,H0NM02229,220
H8TX02166,H2AL05128,2
H8TX02166,S2AZ00331,14
H8TX02166,H0KS02188,800
H8TX02166,H0TX16106,5
H8TX02166,S2GA00175,41
H8TX02166,H4WA04104,989
H8TX02166,H0KS03236,108
H8TX02166,H6PR00082,542
H8TX02166,H0NY18172,265
H8TX02166,H0CA15247,10
H8TX02166,H8IN06129,3075
H8TX02166,H0WI05113,77
H8TX02166,S8AL00381,492
H8TX02166,H0MN05251,220
H8TX02166,H8CA49108,207
H8TX02166,H2NM01276,283
H8TX02166,H8MN08043,131
H8TX02166,H8SC05158,55
H8TX02166,H8OH12180,114
H8TX02166,H8AL02171,26
H8TX02166,S0AL00206,97
H8TX02166,H0FL07143,68
H8TX02166,H8NJ04014,24
H8TX02166,H2TX14149,37
H8TX02166,H8OK01157,7
H8TX02166,H0ME01119,6
H8TX02166,H4TX04039,107
H8TX02166,H2LA02156,575
H8TX02166,H6LA04138,30
H8TX02166,S0MA00232,62
H8TX02166,S2NE00094,477
H8TX02166,H2OK02083,81
H8TX02166,H0KS03228,9
H8TX02166,H0GA13149,1
H8TX02166,H6AL04098,121
H8TX02166,H0NY03083,383
H8TX02166,H6FL18121,192
H8TX02166,S2OH00329,27
H8TX02166,H0NC03172,234
H8TX02166,H8NY02104,2268
H8TX02166,H8PA15260,7
H8TX02166,S2OH00360,152
H8TX02166,H0MN02159,1
H8TX02166,H0PA12181,83
H8TX02166,H0VA03124,9
H8TX02166,H0AZ04535,4
H8TX02166,H0NY04156,2
H8TX02166,H0OH06189,2308
H8TX02166,H2SC07066,21
H8TX02166,S0VA00104,32
H8TX02166,H6PA16320,11
H8TX02166,H0NJ07279,76
H8TX02166,H8CA32088,3
H8TX02166,H0SD01094,114
H8TX02166,H0GA05277,12
H8TX02166,H2OH15228,258
H8TX02166,H0FL19213,6
H8TX02166,H2NC07096,214
H8TX02166,H0WI03159,36
H8TX02166,H0NY29054,62
H8TX02166,H0KY05015,3
H8TX02166,H2TN05339,16
H8TX02166,H0VA05160,67
H8TX02166,H8VA06104,47
H8TX02166,H0MI11129,300
H8TX02166,H0AL01089,4
H8TX02166,H0MI10287,113
H8TX02166,S2AZ00356,71
H8TX02166,H2MT02050,66
H8TX02166,H4AZ06045,88
H8TX02166,H0NY19188,8
H8TX02166,H8TX02141,9
H8TX02166,H8MO09153,837
H8TX02166,H4WI06048,28
H8TX02166,H8PA10147,758
H8TX02166,H0CA45129,29
H8TX02166,H2VA07154,313
H8TX02166,H0OH18077,48
H8TX02166,H2CA37023,21
H8TX02166,H8ID02064,11
H8TX02166,H0IN01234,200
H8TX02166,H0MD08203,7
H8TX02166,H4MI04126,828
H8TX02166,H0FL19221,172
H8TX02166,S2OH00386,21
H8TX02166,H8TX16166,14
H8TX02166,H8TX22107,394
H8TX02166,H8TX06233,52
H8TX02166,H0CA40138,16
H8TX02166,H8OH16124,51
H8TX02166,S2PA00380,48
H8TX02166,H8WI01156,37
H8TX02166,H0MA07054,23
H8TX02166,H0AZ03461,1
H8TX02166,H0MI02094,817
H8TX02166,H2NV03161,29
H8TX02166,H0MO06073,52
H8TX02166,H8KS04112,1541
H8TX02166,H2CA49242,5
H8TX02166,H2VA02064,9
H8TX02166,H2LA02206,98
H8TX02166,H0VA08198,7
H8TX02166,H2NJ07192,58
H8TX02166,H2GA06123,10
H8TX02166,H2TX34113,13
H8TX02166,H0AL02145,2
H8TX02166,H8TN02119,8
H8TX02166,H0MO07113,45
H8TX02166,H4AR04048,131
H8TX02166,H0MA05132,4
H8TX02166,H0GA14113,1
H8TX02166,H0OR02168,4
H8TX02166,H0MN04197,31
H8TX02166,H6AZ09010,6
H8TX02166,H0VA07125,12
H8TX02166,H4AR02141,832
H8TX02166,H2CA45125,19
H8TX02166,H0PA05094,7
H8TX02166,H0NY11094,6
H8TX02166,H2OH15145,1
H8TX02166,H0NY20111,17
H8TX02166,H0NJ05174,18
H8TX02166,H0OK05247,11
H8TX02166,H0NV04106,4
H8TX02166,H0MN07109,8
H8TX02166,H0NJ03211,7
H8TX02166,H0NY27108,5
H8TX02166,H2OH14064,55
H8TX02166,H4NJ01118,21
H8TX02166,H0OK05213,5
H8TX02166,S2PA00471,75
H8TX02166,S0KS00299,7
H8TX02166,H2CA22199,16
H8TX02166,H0MI05162,11
H8TX02166,H2OH15160,2
H8TX02166,H0FL15104,143
H8TX02166,H0TX24233,5
H8TX02166,S2OH00170,2
H8TX02166,H4WV02080,80
H8TX02166,H0TX13111,3
H8TX02166,H8CA04152,56
H8TX02166,H2CA01177,60
H8TX02166,S0KS00349,2
H8TX02166,H0TX32053,73
H8TX02166,H0FL09115,19
H8TX02166,H0MN02142,1
H8TX02166,H0IN05243,4
H8TX02166,H0MI10295,25
H8TX02166,H0FL24205,92
H8TX02166,H2TX08133,1
H8TX02166,H0KS01123,8
H8TX02166,H0TN01225,3
H8TX02166,H0IN05268,8
H8TX02166,H0FL19171,6
H8TX02166,H0VA11127,26
H8TX02166,H0UT01205,8
H8TX02166,H0NM01197,3
H8TX02166,H0OR02127,7
H8TX02166,H8ND00096,5
H8TX02166,H0NC07124,6
H8TX02166,S0IL00543,32
H8TX02166,H0FL03159,110
H8TX02166,H6FL09070,30
H8TX02166,H8DE01044,8
H8TX02166,H0FL22084,109
H8TX02166,H2WA08182,4
H8TX02166,H0MI08125,34
H8TX02166,H2TN07103,47
H8TX02166,H4GA02078,1
H8TX02166,H4TX04153,48
H8TX02166,H0NV04072,5
H8TX02166,H0SC01386,4
H8TX02166,H0CT05200,8
H8TX02166,H6AZ05083,71
H8TX02166,H0NM01189,9
H8TX02166,H8TX29110,21
H8TX02166,S0GA00641,6
H8TX02166,S0NM00116,1
H8TX02166,H0CA24157,5
H8TX02166,H0TX04219,2
H8TX02166,H2TX06228,46
H8TX02166,H0IN07256,1
H8TX02166,H2FL21090,32
H8TX02166,H8TX05144,7
H8TX02166,H0TX18292,15
H8TX02166,H0NY14296,15
H8TX02166,H2GA12121,18
H8TX02166,H0OR03174,3
H8TX02166,H0TX04185,1
H8TX02166,H0FL03209,2
H8TX02166,H0TX04177,8
H8TX02166,H0NY17208,1
H8TX02166,H2FL07156,14
H8TX02166,H0NY27132,2
H8TX02166,H0LA05120,1
H8TX02166,H2RI01202,53
H8TX02166,H0AL01055,57
H8TX02166,H0CT05234,1
H8TX02166,H2OR05183,1
H8TX02166,H0TX23086,3
H8TX02166,H0NC11258,12
H8TX02166,H2OH09155,1
H8TX02166,H0RI02287,6
H8TX02166,H0CA48156,16
H8TX02166,H0FL19189,1
H8TX02166,H0NY02267,5
H8TX02166,H6NE03115,15
H8TX02166,H0TX22310,13
H8TX02166,S2MO00544,47
H8TX02166,H0FL13141,1
H8TX02166,H2GA10257,1
H8TX02166,H2MA09239,1
H8TX02166,H0HI01298,1
H8TX02166,H0VA10194,5
H8TX02166,H0GA14048,1
H8TX02166,H8CA28185,3
H8TX02166,H0MD06231,9
H8TX02166,S0KS00240,2
H8TX02166,H0WA02197,3
H8TX02166,H0FL22100,6
H8TX02166,H2NJ11137,87
H8TX02166,H2WA04165,7
H8TX02166,H0DE01066,1
H8TX02166,H0CA10271,2
H8TX02166,H8WI02121,1
H8TX02166,H0TX23268,3
H8TX02166,S2GA00209,9
H8TX02166,H0IN01218,1
H8TX02166,H0NC06241,22
H8TX02166,H0TN03254,12
H8TX02166,H0TX28069,12
H8TX02166,H8ID01124,5
H8TX02166,H4OK06056,2
H8TX02166,H0CA52083,4
H8TX02166,H2CO07162,1
H8TX02166,H0AZ02265,2
H8TX02166,H0NC11191,2
H8TX02166,H0NC02158,24
H8TX02166,H0NV04031,3
H8TX02166,H0IL11110,1
H8TX02166,H2NC05157,11
H8TX02166,H8NH02275,3
H8TX02166,H2FL25018,8
H8TX02166,H8NH02283,1
H8TX02166,H2FL21074,4
H8TX02166,H0NY04149,1
H8TX02166,H0PA17115,25
H8TX02166,H0CO02225,5
H8TX02166,H6IN09176,10
H8TX02166,H0CA17193,3
H8TX02166,H0CA12137,4
H8TX02166,H2NJ12127,3
H8TX02166,H0GA09246,1
H8TX02166,H8TN09114,1
H8TX02166,H2NV04094,1
H8TX02166,H4AL06098,4
H8TX02166,H2CT02161,1
H8TX02166,H0IA04137,1
H8TX02166,H4MT01033,4
H8TX02166,H0FL19122,1
H8TX02166,H0MI03274,1
H8TX02166,H0MI11111,4
H8TX02166,H4LA06153,2
H8TX02166,P60005915,1
H8TX02166,H8PA13125,11
H8TX02166,H2AL03032,7
H8TX02166,H0IA04152,2
H8TX02166,H0WI07051,2
H8TX02166,H0CA06170,2
H8TX02166,H0PA18113,4
H8TX02166,H0NJ06230,1
H8TX02166,H0NY02200,15
H8TX02166,H2TN05347,1
H8TX02166,H0CA08069,1
H8TX02166,H2MA02077,18
H8TX02166,S8CA00515,4
H8TX02166,S2AL00137,2
H8TX02166,H4VA07127,2
H8TX02166,H0LA05104,1
H8TX02166,H0NH01290,3
H8TX02166,H0IL03117,3
H8TX02166,H0NV04064,1
H8TX02166,H0TX23243,1
H8TX02166,H2NC11080,10
H8TX02166,H0TX22237,1
H8TX02166,H0OR05088,1
H8TX02166,H8NJ05136,5
H8TX02166,H2CA16134,2
H8TX02166,H0AL02194,1
H8TX02166,H0CA16120,7
H8TX02166,H0NJ10232,1
H8TX02166,H0KY03242,1
H8TX02166,H0CA35146,3
H8TX02166,H8WI04069,1
H8TX02166,H0MD05225,3
H8TX02166,H0NV03116,1
H8TX02166,H0FL09081,7
H8TX02166,H0MI03233,1
H8TX02166,H0TN04195,2
H8TX02166,H0NY14239,1
H8TX02166,H0GA08099,4
H8TX02166,H0HI02221,1
H8TX02166,S0NM00066,2
H8TX02166,H0FL20153,1
H8TX02166,H0AZ05193,2
H8TX02166,H2WA04173,1
H8TX02166,H0FL21136,1
H8TX02166,H2FL20233,1
H8TX02166,H6TX19099,9
H8TX02166,H2IL06082,1
H8TX02166,H0CA20122,1
H8TX02166,H2FL20225,1
H8TX02166,H0GA02258,2
H8TX02166,H0CA15262,7
H8TX02166,H2GA10125,2
H8TX02166,H0FL07184,3
H8TX02166,S8NJ00541,1
H8TX02166,H0MI10303,1
H8TX02166,H0FL21060,1
H8TX02166,H2TX14206,1
H8TX02166,H0GA13131,3
H8TX02166,H8MA02116,2
H8TX02166,H0GA07224,2
H8TX02166,H0CA45087,1
H8TX02166,H0CO06135,1
H8TX02166,H0WA02213,1
H8TX02166,H8UT03238,1
H8TX02166,H8WA01077,3
H8TX02166,H0PA08197,2
H8TX02166,H0VA04072,1
H8TX02166,H0MA09076,3
H8TX02166,H0VA02092,1
H8TX02166,H0FL08257,1
H8TX02166,H0AR01083,1
H8TX02166,H0UT04043,1
H8TX02166,H8VT01065,1
H8TX02166,H0NV04023,1
H8TX02166,S2CA01144,1
H8TX02166,H0MI08133,1
H8TX02166,H0GA04148,1
H8TX02166,H0TX09168,1
H8TX02166,H0ME02067,1
H0MS04120,H0MS04120,2319
H0MS04120,H6MI01226,2262
H0MS04120,S0AL00230,284
H0MS04120,H4NY24073,1116
H0MS04120,S8MS00196,150
H0MS04120,S4LA00107,365
H0MS04120,S2TX00312,454
H0MS04120,H8TX06266,153
H0MS04120,H0MI08141,54
H0MS04120,H0KY06104,1073
H0MS04120,H0NY11078,846
H0MS04120,S6AL00195,14
H0MS04120,H0CA08135,24
H0MS04120,H8FL06148,2261
H0MS04120,S4OK00232,98
H0MS04120,H8MS03125,703
H0MS04120,S8TN00337,406
H0MS04120,S0NH00334,59
H0MS04120,H8IA02043,373
H0MS04120,H8VA05171,2262
H0MS04120,S8UT00176,46
H0MS04120,H0MI03308,25
H0MS04120,H0IL06060,817
H0MS04120,S4AR00103,765
H0MS04120,S2TX00106,678
H0MS04120,H0WA03187,1439
H0MS04120,H8OH01043,1088
H0MS04120,H8AZ08158,880
H0MS04120,S4NE00090,182
