total_raised,total_contributions,date,committee,committee_name
2329.44,44,2021-04,C00670463,SHAHID BUTTAR FOR CONGRESS COMMITTEE
2360.0,55,2021-01,C00648725,BRINDISI FOR CONGRESS
1974.0,30,2021-01,C00696534,THE COMMITTEE TO ELECT CANDY SANDRA CHRISTOPHE FOR CONGRESS
1851.0,32,2021-04,C00554709,MARK DESAULNIER FOR CONGRESS
654.0,10,2021-05,C00771170,ALEX KHALIL FOR US SENATE
3555.0,40,2021-05,C00768903,CONNER FOR CONGRESS
11482.689999999979,296,2021-06,C00768416,BRUNO FOR CONGRESS
930.0,7,2021-03,C00774174,HAWK FOR THE PEOPLE
765.0,12,2021-05,C00778886,KATHLEEN FOR CONGRESS
485.0,5,2021-05,C00780296,MATT FOR CONGRESS
690.22,7,2021-03,C00764449,WEIL FOR US SENATE
1190.0,22,2021-01,C00410761,CASTOR FOR CONGRESS
1025.0,8,2021-05,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN
493.0,7,2021-01,C00516666,GRACE FOR NEW YORK
675.0,8,2021-06,C00769158,MISSOURIANS FOR NICOLOFF
1859.0,41,2021-04,C00349217,CARPER FOR SENATE
726.6100000000001,15,2021-03,C00266940,SANFORD BISHOP FOR CONGRESS
2579.46,45,2021-06,C00763896,REV. WENDY FOR CONGRESS
2145.09,32,2021-01,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS
665.0,14,2021-03,C00709501,MAEBE A. GIRL FOR CONGRESS
1655.0,27,2021-01,C00458976,TERRI SEWELL FOR CONGRESS
1093.2,22,2021-03,C00697391,ANGELICA DUENAS FOR US
675.0,8,2021-05,C00772459,COMMITTEE TO  ELECT AUSTIN C. SMITH
1985.0,52,2021-03,C00767970,TERRY TUCKER FOR CONGRESS
2865.0,75,2021-04,C00307314,BLUMENAUER FOR CONGRESS
2392.9299999999994,41,2021-04,C00424713,COMMITTEE TO ELECT ALAN GRAYSON
15235.020000000002,402,2021-06,C00424713,COMMITTEE TO ELECT ALAN GRAYSON
537.0,8,2021-01,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS
6012.0,135,2021-02,C00640938,JOAN GREENE FOR CONGRESS
1475.0,25,2021-01,C00461061,BERA FOR CONGRESS
2373.0599999999986,57,2021-06,C00672311,DONNA SHALALA FOR CONGRESS
1085.0,32,2021-01,C00733261,"BOOKER FOR THE PEOPLE, LTD"
1407.5,43,2021-02,C00648725,BRINDISI FOR CONGRESS
1525.21,40,2021-05,C00712760,SNOW PAC
575.0,5,2021-03,C00770131,DIEMER FOR CONGRESS
1244.0,22,2021-05,C00740563,MCGUIGAN FOR PENNSYLVANIA
504.0,8,2021-05,C00693234,"WARREN FOR PRESIDENT, INC."
9558.220000000032,283,2021-01,C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY
1845.0,40,2021-05,C00778589,STURM4CONGRESS
725.0,7,2021-05,C00779199,RHODES TO CONGRESS
5428.5,161,2021-03,C00691790,THE SIX PAC
1076.0,20,2021-04,C00771436,BRENT HENNRICH FOR WASHINGTON
1250.0,15,2021-03,C00769158,MISSOURIANS FOR NICOLOFF
2135.0,27,2021-04,C00770602,RHODA FOR CONGRESS
975.0,12,2021-02,C00743286,COMMITTEE TO ELECT PAM KEITH
1002.0,9,2021-04,C00771170,ALEX KHALIL FOR US SENATE
2440.0,29,2021-05,C00780486,COMMITTEE TO ELECT KRYSTAL MARX
842.0,16,2021-02,C00552588,BRENDA LAWRENCE FOR CONGRESS
2463.8,75,2021-01,C00510461,PETE AGUILAR FOR CONGRESS
650.0,5,2021-01,C00764340,NICOLE PARRA  FOR CONGRESS 2022
1704.2,25,2021-05,C00659367,HENRY MARTIN FOR CONGRESS
1000.0,7,2021-03,C00772186,JUDY STAHL FOR CONGRESS
1105.0,19,2021-01,C00285171,RE-ELECT MCGOVERN COMMITTEE
750.0,6,2021-04,C00774612,HARDEN FOR CONGRESS
6285.5,187,2021-05,C00634212,HER TIME PAC
540.2,8,2021-01,C00655647,LORI TRAHAN FOR CONGRESS COMMITTEE
1730.0,40,2021-05,C00774190,DAZA FOR GEORGIA
4712.0,125,2021-02,C00767970,TERRY TUCKER FOR CONGRESS
1745.0,32,2021-03,C00772731,THE COMMITTEE TO ELECT NATE DOSS III
2308.0,45,2021-05,C00696492,HUFFMAN FOR NC
875.0,13,2021-01,C00719559,SARA JACOBS FOR CONGRESS
2422.0,67,2021-03,C00698993,EHR FOR CONGRESS
2620.0,48,2021-05,C00725739,SALEM FOR CONGRESS
250.0,1,2021-05,C00422980,COHEN FOR CONGRESS
350.0,2,2021-04,C00290064,DOYLE FOR CONGRESS COMMITTEE
3779.1,107,2021-01,C00709196,BOWMAN FOR CONGRESS
2732.22,80,2021-05,C00574236,ALLEN ELLISON FOR US SENATE
1245.22,34,2021-05,C00698993,EHR FOR CONGRESS
477.0,11,2021-01,C00374058,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE
1690.0,25,2021-05,C00777144,SUPPORTERS FOR LAUREN MALLETT-HAYS
1392.0,24,2021-02,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
1144.3200000000002,21,2021-02,C00697524,LIAM O'MARA FOR CONGRESS
938.0,13,2021-01,C00312017,KIND FOR CONGRESS COMMITTEE
995.0,18,2021-03,C00713743,FRIENDS OF DESIREE TIMS
1091.0,21,2021-01,C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON
270.2,2,2021-02,C00711101,MARK JUDSON FOR CONGRESS
4524.400000000001,91,2021-05,C00697334,MCCORKLE FOR COLORADO
2153.0,45,2021-04,C00763896,REV. WENDY FOR CONGRESS
250.0,1,2021-03,C00722686,RUSSELL FOSTER FOR CONGESS
1870.0,36,2021-01,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS
1645.0,26,2021-06,C00746842,HOOSIERS FOR HANEEFAH
2070.0,25,2021-02,C00768903,CONNER FOR CONGRESS
1094.7600000000002,22,2021-06,C00764449,WEIL FOR US SENATE
6955.86,176,2021-01,C00457325,SHAHEEN FOR SENATE
1650.0,25,2021-03,C00746842,HOOSIERS FOR HANEEFAH
1808.0,46,2021-01,C00410639,PERLMUTTER FOR CONGRESS
1293.0,23,2021-01,C00661777,CHUY GARCIA FOR CONGRESS
1415.0,14,2021-03,C00771436,BRENT HENNRICH FOR WASHINGTON
275.0,2,2021-06,C00308742,SHERMAN FOR CONGRESS
1402.0,30,2021-01,C00431056,BOB CASEY FOR SENATE INC
1081.67,14,2021-02,C00697391,ANGELICA DUENAS FOR US
765.0,15,2021-05,C00326363,MIKE THOMPSON FOR CONGRESS
1720.0,30,2021-01,C00738856,ANIBAL COMISIONADO 2020
590.0,8,2021-04,C00772772,AARON ARGUIJO FOR TEXAS US SENATE
1185.0,22,2021-05,C00780510,FRIENDS OF NAVJOT PAL KAUR
250.0,1,2021-04,C00764589,"HUQ,MD MUZIBUL"
250.0,1,2021-01,C00256925,SCOTT FOR CONGRESS
700.0,5,2021-05,C00773747,BAXTER FOR CONGRESS
588.21,6,2021-06,C00713297,WENDY DAVIS FOR CONGRESS
1028.0,19,2021-05,C00397505,MOORE FOR CONGRESS
265.0,2,2021-05,C00462697,GARAMENDI FOR CONGRESS
1820.0,47,2021-04,C00311639,DIANA DEGETTE FOR CONGRESS
675.0,4,2021-03,C00767756,BATTINO FOR US SENATE
350.0,2,2021-05,C00720573,LOVE FOR TEXAS
2525.0,54,2021-02,C00672311,DONNA SHALALA FOR CONGRESS
1240.0,10,2021-05,C00781104,KINA COLLINS FOR CONGRESS
1535.0,26,2021-04,C00777169,BO HESS FOR US CONGRESS
1050.0,11,2021-06,C00774729,MADDIE PARRA FOR CONGRESS
650.0,8,2021-02,C00457556,QUIGLEY FOR CONGRESS
625.0,8,2021-01,C00763896,REV. WENDY FOR CONGRESS
2644.7799999999997,67,2021-01,C00725101,CHRISTY SMITH FOR CONGRESS
608.3399999999999,12,2021-02,C00413179,WELCH FOR CONGRESS
7580.58,171,2021-03,C00433391,PINGREE FOR CONGRESS
350.0,3,2021-01,C00266940,SANFORD BISHOP FOR CONGRESS
2717.0,88,2021-02,C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON
2011.0,47,2021-04,C00434191,HIMES FOR CONGRESS
1470.0,32,2021-03,C00751156,TIMOTHY SHEPARD DEMOCRATS
955.0,21,2021-06,C00698993,EHR FOR CONGRESS
741.0,11,2021-01,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE
2232.2,66,2021-01,C00420760,FRIENDS OF MAZIE HIRONO
725.0,7,2021-05,C00772798,PREECE FOR THE PEOPLE
350.0,2,2021-02,C00366948,STEPHEN LYNCH FOR CONGRESS
1125.66,24,2021-02,C00555813,KATHLEEN RICE FOR CONGRESS
1225.0,16,2021-04,C00774471,AUSTIN RODILL FOR CONGRESS
2026.0,43,2021-04,C00433391,PINGREE FOR CONGRESS
545.0,10,2021-06,C00772731,THE COMMITTEE TO ELECT NATE DOSS III
597.0,13,2021-01,C00718155,FRIENDS OF CINDY BANYAI
2615.56,51,2021-04,C00776054,JESSE FOR NEW YORK
3068.0,90,2021-02,C00691790,THE SIX PAC
1000.0,12,2021-05,C00770602,RHODA FOR CONGRESS
4308.54,97,2021-01,C00633859,DELGADO FOR CONGRESS
250.0,1,2021-06,C00391029,JIM COSTA FOR CONGRESS
4665.93,136,2021-01,C00680934,ILHAN FOR CONGRESS
400.0,3,2021-06,C00780296,MATT FOR CONGRESS
1540.51,32,2021-03,C00195628,PRICE FOR CONGRESS
604.0,7,2021-02,C00767855,SWANSON FOR CONGRESS
325.0,5,2021-02,C00539866,ROBIN KELLY FOR CONGRESS
1360.0,25,2021-05,C00772830,FRIENDS OF ERNEST JOSEPH OPPEGAARD-PELTIER
670.09,14,2021-03,C00695866,KUMAR FOR CONGRESS 2020
275.0,4,2021-04,C00772830,FRIENDS OF ERNEST JOSEPH OPPEGAARD-PELTIER
12145.2,332,2021-06,C00727008,REBELLION PAC
2448.0,64,2021-04,C00410639,PERLMUTTER FOR CONGRESS
965.0,14,2021-04,C00771105,DR. TOBIAS E. LAGRONE FOR UNITED STATES SENATES NC
1639.06,31,2021-05,C00763896,REV. WENDY FOR CONGRESS
850.0,10,2021-02,C00764688,LEGNANI FOR CONGRESS
1945.0,42,2021-03,C00767285,TREY J HUNT FOR CONGRESS
1217.0,34,2021-01,C00764662,FRIENDS OF JESSICA MASON
300.0,2,2021-05,C00764951,GREG TANAKA FOR CONGRESS
300.0,3,2021-05,C00771105,DR. TOBIAS E. LAGRONE FOR UNITED STATES SENATES NC
5251.8800000000065,156,2021-04,C00768416,BRUNO FOR CONGRESS
200.0,1,2021-06,C00469882,KILILI FOR CONGRESS
3755.0,76,2021-04,C00724047,ALAINA SHEARER FOR CONGRESS
3151.22,63,2021-06,C00774174,HAWK FOR THE PEOPLE
1040.0,21,2021-04,C00697615,FRIENDS OF VALERIE MCCRAY
375.0,4,2021-06,C00772459,COMMITTEE TO  ELECT AUSTIN C. SMITH
1534.0,40,2021-05,C00415182,FRIENDS OF JOHN SARBANES
1150.0,17,2021-05,C00746842,HOOSIERS FOR HANEEFAH
3962.4399999999996,102,2021-05,C00765412,MCKAYLA WILKES FOR CONGRESS
802.3299999999999,21,2021-03,C00697524,LIAM O'MARA FOR CONGRESS
325.0,3,2021-04,C00770172,JEWEL KELLY FOR US SENATE
375.0,7,2021-01,C00435099,BILL FOSTER FOR CONGRESS
2171.0,50,2021-02,C00434191,HIMES FOR CONGRESS
927.0,11,2021-05,C00774653,MIKAYLA RIDLEY COMMITTEE TO ELECT
1535.0,31,2021-06,C00774919,RUTH LUEVANOS FOR CONGRESS
815.0,19,2021-05,C00767285,TREY J HUNT FOR CONGRESS
200.0,1,2021-05,C00668194,HANK 4 KY
650.0,9,2021-04,C00731166,JOHNSON-GREEN FOR CONGRESS 2020
1495.0,22,2021-02,C00766261,HOWARD 2 CONGRESS
220.0,2,2021-06,C00771105,DR. TOBIAS E. LAGRONE FOR UNITED STATES SENATES NC
814.11,21,2021-04,C00694604,KAHELE FOR CONGRESS
749.0,13,2021-05,C00776054,JESSE FOR NEW YORK
3068.2,81,2021-01,C00502179,MARK POCAN FOR CONGRESS
663.0,10,2021-05,C00776138,ANTHONY FELIX FOR CONGRESS
704.0,15,2021-05,C00763086,AUSTIN SEARLE FOR SENATE
250.0,3,2021-05,C00769158,MISSOURIANS FOR NICOLOFF
150.0,1,2021-04,C00773747,BAXTER FOR CONGRESS
5132.21,152,2021-03,C00634212,HER TIME PAC
225.0,3,2021-02,C00770057,WILLIAM COMPTON FOR CONGRESS
400.0,5,2021-03,C00766261,HOWARD 2 CONGRESS
3097.7200000000003,81,2021-02,C00497933,CASTRO FOR CONGRESS
200.0,2,2021-03,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS
774.0,17,2021-01,C00349217,CARPER FOR SENATE
7105.04,226,2021-02,C00502179,MARK POCAN FOR CONGRESS
1475.0,34,2021-06,C00779561,KEVIN PARKER FOR CONGRESS
641.9399999999997,16,2021-06,C00639310,EASTMAN FOR CONGRESS
550.0,7,2021-05,C00776567,COMMITTEE TO ELECT JAY CAREY
659.0,16,2021-02,C00577353,BARRAGAN FOR CONGRESS
1230.0,28,2021-04,C00326363,MIKE THOMPSON FOR CONGRESS
135.0,1,2021-01,C00696054,MARIANNE WILLIAMSON FOR PRESIDENT
325.4,8,2021-05,C00772749,PEOPLE FOR JEFFREY AGAN JR
2233.0,48,2021-01,C00536680,HUFFMAN FOR CONGRESS
261.0,3,2021-06,C00778753,HOOSIERS FOR MATT FYFE
121.0,2,2021-03,C00701490,MARK GAMBA FOR CONGRESS
714.1000000000001,21,2021-06,C00781948,CLAUDIA ZAPATA FOR US CONGRESS
675.0,11,2021-01,C00766261,HOWARD 2 CONGRESS
690.0,17,2021-03,C00326363,MIKE THOMPSON FOR CONGRESS
675.0,15,2021-06,C00771303,ANGEL MONTALVO FOR CONGRESS
470.0,10,2021-01,C00727529,MRVAN FOR CONGRESS
150.0,2,2021-01,C00766840,COLIN WILHELM FOR COLORADO
250.0,3,2021-04,C00695866,KUMAR FOR CONGRESS 2020
725.0,13,2021-06,C00731166,JOHNSON-GREEN FOR CONGRESS 2020
450.0,8,2021-04,C00770107,FRIENDS OF HECTOR TAVAREZ FOR CONGRESS
1847.22,51,2021-05,C00768960,HEATHER KILPATRICK FOR CONGRESS LLC
2365.0,68,2021-01,C00492645,FRIENDS OF CHRIS MURPHY
300.0,3,2021-03,C00764589,"HUQ,MD MUZIBUL"
1666.8000000000006,45,2021-02,C00450049,PAUL TONKO FOR CONGRESS
175.0,3,2021-04,C00726422,DANWHITCONGRESS
1779.0,44,2021-05,C00195628,PRICE FOR CONGRESS
750.0,21,2021-03,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
2493.0,77,2021-04,C00748814,AARIKA FOR CONGRESS
1894.5,56,2021-06,C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON
690.0,14,2021-04,C00712760,SNOW PAC
2348.0,73,2021-06,C00696492,HUFFMAN FOR NC
2585.1099999999997,73,2021-05,C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON
2985.0,88,2021-02,C00703124,MUSCATO FOR CONGRESS
200.0,2,2021-02,C00546358,ALMA ADAMS FOR CONGRESS
2185.0,48,2021-03,C00672311,DONNA SHALALA FOR CONGRESS
460.0,10,2021-03,C00772772,AARON ARGUIJO FOR TEXAS US SENATE
865.22,19,2021-05,C00774174,HAWK FOR THE PEOPLE
125.0,2,2021-05,C00772772,AARON ARGUIJO FOR TEXAS US SENATE
150.0,3,2021-06,C00772772,AARON ARGUIJO FOR TEXAS US SENATE
1634.0,39,2021-06,C00195628,PRICE FOR CONGRESS
1243.0,26,2021-06,C00778886,KATHLEEN FOR CONGRESS
1274.0,20,2021-05,C00767194,JUNAID FOR CONGRESS
1305.0,25,2021-04,C00769034,MATTHEW MEADE FOR CONGRESS
170.0,4,2021-04,C00411587,"BEN CARDIN FOR SENATE, INC."
125.0,2,2021-01,C00411587,"BEN CARDIN FOR SENATE, INC."
300.0,6,2021-06,C00781856,DARA FOR CONGRESS
100.0,1,2021-03,C00772798,PREECE FOR THE PEOPLE
1726.0,37,2021-01,C00476564,CICILLINE COMMITTEE
200.0,4,2021-03,C00772467,S. DAVID GOENAGA-TORRES CD5
490.0,8,2021-03,C00764688,LEGNANI FOR CONGRESS
655.0,14,2021-03,C00395848,CLEAVER FOR CONGRESS
175.0,3,2021-02,C00764589,"HUQ,MD MUZIBUL"
455.0,15,2021-03,C00765941,ALLEN GLINES FOR UNITED STATES SENATE
2116.0,42,2021-03,C00724047,ALAINA SHEARER FOR CONGRESS
2000.23,63,2021-04,C00709501,MAEBE A. GIRL FOR CONGRESS
225.0,3,2021-05,C00768978,ANGELA GETER FOR US SENATE
150.0,3,2021-05,C00771311,EZRA WATSON FOR CONGRESS
2317.2800000000007,70,2021-04,C00374058,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE
2666.639999999998,81,2021-05,C00374058,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE
100.0,1,2021-02,C00769174,JESSICA S RESENDEZ FOR AMERICA
645.2,16,2021-01,C00499947,FRIENDS OF DAN KILDEE
1227.22,42,2021-01,C00574236,ALLEN ELLISON FOR US SENATE
775.0,16,2021-02,C00766022,MIA MASON FOR CONGRESS
250.0,4,2021-05,C00776732,JOHN ATKINSON FOR CONGRESS
100.0,1,2021-05,C00765560,ARUNA MILLER FOR CONGRESS
957.0,31,2021-04,C00195628,PRICE FOR CONGRESS
924.0,27,2021-02,C00195628,PRICE FOR CONGRESS
1090.0,34,2021-04,C00415182,FRIENDS OF JOHN SARBANES
100.0,1,2021-04,C00778282,"SIMS FOR NEVADA, INC."
225.0,6,2021-05,C00640938,JOAN GREENE FOR CONGRESS
175.0,4,2021-02,C00696534,THE COMMITTEE TO ELECT CANDY SANDRA CHRISTOPHE FOR CONGRESS
954.0,25,2021-01,C00670844,MAD 4 PA PAC
295.0,8,2021-02,C00578567,KEEP AL GREEN IN CONGRESS
469.22,10,2021-01,C00695437,FRIENDS OF ISIAH
680.0,20,2021-01,C00438713,FRIENDS OF MARK WARNER
3569.22,109,2021-03,C00574236,ALLEN ELLISON FOR US SENATE
350.0,6,2021-06,C00766261,HOWARD 2 CONGRESS
125.0,2,2021-04,C00696054,MARIANNE WILLIAMSON FOR PRESIDENT
972.0,19,2021-06,C00774653,MIKAYLA RIDLEY COMMITTEE TO ELECT
325.0,5,2021-06,C00776674,TERELL FOR CHANGE
740.0,14,2021-01,C00397505,MOORE FOR CONGRESS
2650.0,83,2021-05,C00748814,AARIKA FOR CONGRESS
125.0,2,2021-02,C00768879,ERIC ULIS FOR CONGRESS
125.0,2,2021-04,C00771378,FRIENDS TO ELECT MARSHA WILLIAMS
494.0,15,2021-02,C00695437,FRIENDS OF ISIAH
1645.5,36,2021-05,C00695437,FRIENDS OF ISIAH
5380.22,152,2021-05,C00704650,BRYNNE KENNEDY FOR CONGRESS
796.0,18,2021-01,C00765180,ELECT JASON CALL FOR CONGRESS
170.0,4,2021-03,C00764928,RALEIGH BOWMAN FOR CONGRESS
1588.0,47,2021-01,C00415182,FRIENDS OF JOHN SARBANES
225.0,3,2021-02,C00576041,SALUD CARBAJAL FOR CONGRESS
530.0,16,2021-03,C00718270,HANK GILBERT FOR CONGRESS
455.0,14,2021-04,C00718270,HANK GILBERT FOR CONGRESS
275.0,5,2021-01,C00413179,WELCH FOR CONGRESS
440.0,13,2021-05,C00718270,HANK GILBERT FOR CONGRESS
245.0,6,2021-01,C00718270,HANK GILBERT FOR CONGRESS
670.0,21,2021-02,C00718270,HANK GILBERT FOR CONGRESS
350.0,4,2021-02,C00766642,MATT BERG FOR CONGRESS
1220.0,23,2021-06,C00772798,PREECE FOR THE PEOPLE
410.0,9,2021-06,C00726422,DANWHITCONGRESS
250.0,4,2021-06,C00768978,ANGELA GETER FOR US SENATE
165.0,3,2021-05,C00768879,ERIC ULIS FOR CONGRESS
225.0,3,2021-05,C00576041,SALUD CARBAJAL FOR CONGRESS
1652.93,35,2021-02,C00424713,COMMITTEE TO ELECT ALAN GRAYSON
438.0,10,2021-04,C00395848,CLEAVER FOR CONGRESS
271.67,9,2021-02,C00709501,MAEBE A. GIRL FOR CONGRESS
397.0,6,2021-01,C00766980,FRIENDS OF COLE
200.0,2,2021-02,C00730671,DORRIS FOR INDIANA
175.0,4,2021-04,C00693234,"WARREN FOR PRESIDENT, INC."
1160.0,23,2021-05,C00536680,HUFFMAN FOR CONGRESS
400.0,12,2021-06,C00771378,FRIENDS TO ELECT MARSHA WILLIAMS
135.0,2,2021-03,C00768879,ERIC ULIS FOR CONGRESS
190.22,4,2021-05,C00771303,ANGEL MONTALVO FOR CONGRESS
100.0,1,2021-04,C00771303,ANGEL MONTALVO FOR CONGRESS
175.0,4,2021-03,C00771303,ANGEL MONTALVO FOR CONGRESS
200.0,2,2021-03,C00513531,FILEMON VELA FOR CONGRESS
710.0,17,2021-04,C00764027,STEPHEN HOULAHAN FOR CONGRESS
100.0,1,2021-06,C00410233,COURTNEY FOR CONGRESS
450.0,8,2021-05,C00731166,JOHNSON-GREEN FOR CONGRESS 2020
321.1,8,2021-02,C00764449,WEIL FOR US SENATE
100.0,1,2021-02,C00770578,COMMITTEE TO ELECT JOSH REMILLARD
325.0,5,2021-02,C00695866,KUMAR FOR CONGRESS 2020
150.0,3,2021-02,C00659367,HENRY MARTIN FOR CONGRESS
495.0,9,2021-02,C00765750,WILLIAM SANCHEZ FOR US SENATE
200.0,2,2021-06,C00776732,JOHN ATKINSON FOR CONGRESS
350.0,5,2021-05,C00697615,FRIENDS OF VALERIE MCCRAY
540.0,9,2021-05,C00776302,GILBERTO GONZALEZ FOR CONGRESS
150.0,2,2021-03,C00770107,FRIENDS OF HECTOR TAVAREZ FOR CONGRESS
620.0,13,2021-06,C00776617,RAM FOR CONGRESS
150.0,3,2021-06,C00771170,ALEX KHALIL FOR US SENATE
167.0,3,2021-04,C00442921,ANDRE CARSON FOR CONGRESS
765.44,20,2021-01,C00672311,DONNA SHALALA FOR CONGRESS
230.0,5,2021-04,C00768291,DAN LAMBERT FOR FLORIDA
695.0,15,2021-01,C00540732,SCHATZ FOR SENATE
317.0,6,2021-06,C00773747,BAXTER FOR CONGRESS
125.0,2,2021-06,C00724047,ALAINA SHEARER FOR CONGRESS
1074.0,34,2021-06,C00778589,STURM4CONGRESS
220.22,3,2021-01,C00764449,WEIL FOR US SENATE
175.0,3,2021-05,C00724047,ALAINA SHEARER FOR CONGRESS
200.0,5,2021-06,C00767285,TREY J HUNT FOR CONGRESS
1050.0,33,2021-04,C00767285,TREY J HUNT FOR CONGRESS
155.0,3,2021-02,C00308742,SHERMAN FOR CONGRESS
575.0,11,2021-03,C00769257,STEVE MILLER FOR CONGRESS
165.0,3,2021-02,C00761825,BLANCA GOMEZ FOR CONGRESS
730.0,25,2021-06,C00779611,RUTH GAO FOR KY
225.0,5,2021-06,C00781005,PALIMENO FOR THE PEOPLE LLC
200.0,4,2021-01,C00486563,MANCHIN FOR WEST VIRGINIA
220.0,3,2021-06,C00721597,LAURA JONES FOR CONGRESS
527.5,13,2021-06,C00326363,MIKE THOMPSON FOR CONGRESS
125.0,2,2021-01,C00764928,RALEIGH BOWMAN FOR CONGRESS
215.39999999999998,6,2021-02,C00498212,ALAN LOWENTHAL FOR CONGRESS
235.74999999999997,7,2021-04,C00498212,ALAN LOWENTHAL FOR CONGRESS
255.74999999999997,8,2021-05,C00498212,ALAN LOWENTHAL FOR CONGRESS
215.39999999999998,6,2021-01,C00498212,ALAN LOWENTHAL FOR CONGRESS
635.0,21,2021-01,C00349506,FRIENDS OF MARIA
470.0,12,2021-05,C00779611,RUTH GAO FOR KY
275.0,5,2021-01,C00766022,MIA MASON FOR CONGRESS
120.0,2,2021-05,C00764589,"HUQ,MD MUZIBUL"
220.0,5,2021-06,C00697615,FRIENDS OF VALERIE MCCRAY
488.0,15,2021-03,C00770313,COMMITTEE TO ELECT AVA EDWARDS
170.0,3,2021-05,C00721597,LAURA JONES FOR CONGRESS
100.0,1,2021-02,C00770313,COMMITTEE TO ELECT AVA EDWARDS
190.0,4,2021-05,C00591388,KIMBERLY WALKER FOR CONGRESS CAMPAIGN
125.0,2,2021-06,C00443705,JACKIE SPEIER FOR CONGRESS
225.0,5,2021-04,C00765388,COLIN BYRD FOR CONGRESS
175.0,4,2021-06,C00765388,COLIN BYRD FOR CONGRESS
550.0,12,2021-03,C00764027,STEPHEN HOULAHAN FOR CONGRESS
282.73,6,2021-05,C00677492,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC"
995.0,24,2021-06,C00769034,MATTHEW MEADE FOR CONGRESS
195.0,5,2021-05,C00723734,TEXANS FOR MIKAL WILLIAMS
300.0,8,2021-05,C00769034,MATTHEW MEADE FOR CONGRESS
155.0,3,2021-01,C00767798,HOLLY MCCORMACK FOR CONGRESS
477.22,17,2021-03,C00733261,"BOOKER FOR THE PEOPLE, LTD"
200.41,5,2021-05,C00266940,SANFORD BISHOP FOR CONGRESS
698.0,24,2021-01,C00495358,KAINE FOR VIRGINIA
295.0,7,2021-01,C00326363,MIKE THOMPSON FOR CONGRESS
522.0,14,2021-05,C00709501,MAEBE A. GIRL FOR CONGRESS
125.0,2,2021-04,C00286500,DOGGETT FOR CONGRESS
1090.0,27,2021-06,C00766386,COMMITTEE TO ELECT JOHN STEPHENS
454.0,8,2021-06,C00776138,ANTHONY FELIX FOR CONGRESS
217.01,5,2021-06,C00442921,ANDRE CARSON FOR CONGRESS
495.0,16,2021-04,C00772749,PEOPLE FOR JEFFREY AGAN JR
100.0,1,2021-03,C00764563,THE COMMITTEE TO ELECT MICHAEL RUIZ TO CONGRESS
100.0,1,2021-01,C00576041,SALUD CARBAJAL FOR CONGRESS
100.0,1,2021-06,C00710475,VOTE DONNA US CONGRESS
100.0,1,2021-05,C00710475,VOTE DONNA US CONGRESS
158.0,3,2021-05,C00768788,SAVANNA REDDEN FOR CONGRESS
521.0,17,2021-04,C00718155,FRIENDS OF CINDY BANYAI
125.0,2,2021-05,C00680918,CASE FOR CONGRESS
100.0,1,2021-04,C00680918,CASE FOR CONGRESS
595.0,16,2021-01,C00476523,KAREN BASS FOR CONGRESS
100.0,1,2021-06,C00777896,CITIZENS FOR DEE NIX
370.0,10,2021-01,C00539866,ROBIN KELLY FOR CONGRESS
100.0,1,2021-05,C00757633,COMMITTEE TO ELECT BRIAN JAYE
100.0,1,2021-03,C00730671,DORRIS FOR INDIANA
295.0,5,2021-05,C00780031,JD LEATHERS FOR CONGRESS
142.0,3,2021-03,C00731166,JOHNSON-GREEN FOR CONGRESS 2020
100.0,1,2021-05,C00290064,DOYLE FOR CONGRESS COMMITTEE
100.0,1,2021-06,C00772236,JEREMY FOR COLORADO
218.67000000000002,5,2021-02,C00691832,CHRISTINE FOR CONGRESS
100.0,1,2021-02,C00290064,DOYLE FOR CONGRESS COMMITTEE
900.0,33,2021-04,C00640938,JOAN GREENE FOR CONGRESS
190.0,3,2021-04,C00776138,ANTHONY FELIX FOR CONGRESS
125.0,2,2021-06,C00782615,DOC SHELBY FOR CONGRESS
100.0,1,2021-04,C00366948,STEPHEN LYNCH FOR CONGRESS
115.0,2,2021-02,C00462697,GARAMENDI FOR CONGRESS
200.0,4,2021-06,C00764688,LEGNANI FOR CONGRESS
100.0,1,2021-05,C00764688,LEGNANI FOR CONGRESS
150.0,2,2021-04,C00764688,LEGNANI FOR CONGRESS
175.0,3,2021-05,C00772236,JEREMY FOR COLORADO
