total_raised,total_contributions,date,committee,committee_name
5800.0,1,2021-05,C00735688,BOGNET FOR CONGRESS
89089.34999999999,530,2021-03,C00694778,NICOLE FOR NEW YORK
28055.13999999999,416,2021-05,C00558825,MILLER-MEEKS FOR CONGRESS
8700.0,2,2021-02,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC."
114936.7,379,2021-06,C00466482,FAMILIES FOR JAMES LANKFORD
40558.86999999986,530,2021-06,C00632067,RON ESTES FOR CONGRESS
30193.650000000674,1613,2021-06,C00504522,HUDSON FOR CONGRESS
33778.17999999987,428,2021-02,C00495846,ANN WAGNER FOR CONGRESS
70814.7,252,2021-06,C00730895,KAT FOR CONGRESS
58165.28999999944,383,2021-02,C00610212,MIKE GALLAGHER FOR WISCONSIN
64700.909999999974,1002,2021-03,C00230482,"GRASSLEY COMMITTEE, INC."
146825.15000000005,6804,2021-02,C00547893,ELISE FOR CONGRESS
15434.0,45,2021-04,C00771824,HENG FOR CONGRESS
73378.05,280,2021-06,C00775395,EARLS FOR GEORGIA
157021.01,134,2021-06,C00775015,SCHMITT FOR SENATE
72735.65,2120,2021-02,C00369033,TEXANS FOR SENATOR JOHN CORNYN INC.
35598.40000000004,279,2021-02,C00467571,"ANDY BARR FOR CONGRESS, INC."
136762.03,608,2021-06,C00778159,ZINKE FOR CONGRESS
26056.0,43,2021-06,C00408534,BILIRAKIS FOR CONGRESS
767012.940000004,19964,2021-02,C00193342,MCCONNELL SENATE COMMITTEE
324695.76999999786,8216,2021-03,C00660795,DAN CRENSHAW FOR CONGRESS
66417.34000000001,180,2021-06,C00722892,"SCHELLER FOR CONGRESS, INC."
198786.0,434,2021-06,C00776765,SMILEY FOR WASHINGTON INC.
105529.14,653,2021-06,C00734731,FRIENDS FOR KATHY BARNETTE
68824.5,740,2021-06,C00780791,MCGUIRE FOR ARIZONA
11728.85,7,2021-02,C00527457,FRIENDS OF DAVE JOYCE
19568.23000000064,1610,2021-06,C00575167,DON BACON FOR CONGRESS
39724.550000000025,45,2021-04,C00541862,JASON SMITH FOR CONGRESS
126628.23,1081,2021-04,C00464149,MO BROOKS FOR CONGRESS
182630.89,2865,2021-06,C00742007,VAN ORDEN FOR CONGRESS
16925.0,5,2021-02,C00551374,GARY PALMER FOR CONGRESS
79357.9499999975,4712,2021-06,C00706267,ASHLEY HINSON FOR CONGRESS
198281.3500000002,3805,2021-02,C00607556,LIZ CHENEY FOR WYOMING
65021.39999999915,1898,2021-05,C00714865,BETH VAN DUYNE FOR CONGRESS
36618.57,158,2021-04,C00776120,KIGGANS FOR CONGRESS
87455.46,947,2021-03,C00730531,TEXANS FOR RONNY JACKSON
333482.3600000001,11749,2021-06,C00770438,JAKE ELLZEY FOR CONGRESS
51831.5,220,2021-03,C00770420,SUSAN WRIGHT FOR CONGRESS
14994.33,91,2021-04,C00547976,"BEN SASSE FOR U.S. SENATE, INC."
53154.32999999999,194,2021-03,C00716498,ESTHER FOR CONGRESS
128383.33,92,2021-04,C00775015,SCHMITT FOR SENATE
44006.0,199,2021-04,C00775395,EARLS FOR GEORGIA
11154.0,50,2021-04,C00768994,MAYRA FLORES FOR CONGRESS
56258.61999999947,1890,2021-06,C00472704,JAIME FOR CONGRESS
9857.779999999997,28,2021-06,C00310532,KAY GRANGER CAMPAIGN FUND
44034.12,38,2021-05,C00777946,LARE FOR CONGRESS
12374.920000000006,441,2021-04,C00607416,BRIAN FITZPATRICK FOR CONGRESS
78326.54999999999,1778,2021-04,C00230482,"GRASSLEY COMMITTEE, INC."
38545.81999999999,113,2021-05,C00541862,JASON SMITH FOR CONGRESS
66245.0,229,2021-03,C00650697,PETE STAUBER FOR CONGRESS
1055630.6100000183,34027,2021-06,C00608398,JOHN KENNEDY FOR US
40045.0,150,2021-05,C00769414,BECKER FOR CONGRESS
134422.15,347,2021-06,C00716498,ESTHER FOR CONGRESS
27246.200000000645,1502,2021-06,C00558825,MILLER-MEEKS FOR CONGRESS
31570.0,51,2021-04,C00677286,"STEIL FOR WISCONSIN, INC."
67668.65999999997,880,2021-04,C00771394,JOE KENT FOR CONGRESS
208679.55000000005,5061,2021-03,C00770438,JAKE ELLZEY FOR CONGRESS
34958.73999999998,389,2021-06,C00693663,FEENSTRA FOR CONGRESS
62902.520000000346,3193,2021-05,C00770818,MAX MILLER FOR CONGRESS
365905.60999999894,13125,2021-04,C00608398,JOHN KENNEDY FOR US
51196.24999999993,330,2021-06,C00561530,MOOLENAAR FOR CONGRESS
401468.9700000011,13663,2021-05,C00547893,ELISE FOR CONGRESS
114073.0,1278,2021-05,C00742007,VAN ORDEN FOR CONGRESS
259920.0,587,2021-06,C00781898,BRNOVICH FOR SENATE
486013.8800000003,15510,2021-04,C00770438,JAKE ELLZEY FOR CONGRESS
58116.04,103,2021-06,C00677286,"STEIL FOR WISCONSIN, INC."
29348.699999999997,373,2021-04,C00495846,ANN WAGNER FOR CONGRESS
87424.83,257,2021-06,C00614776,TED BUDD FOR CONGRESS
75809.01999999916,1502,2021-05,C00694778,NICOLE FOR NEW YORK
12581.37,64,2021-05,C00359034,GRAVES FOR CONGRESS
102323.29000000001,2343,2021-06,C00230482,"GRASSLEY COMMITTEE, INC."
53857.75,432,2021-06,C00721365,DEVOLDER-SANTOS FOR CONGRESS
23050.41,217,2021-05,C00770974,WALT BLACKMAN FOR CONGRESS
140257.68999999936,2911,2021-06,C00770818,MAX MILLER FOR CONGRESS
305145.9899999964,10302,2021-03,C00608398,JOHN KENNEDY FOR US
78694.5,320,2021-05,C00778407,JIM LAMON FOR SENATE
48675.0,331,2021-06,C00543231,WALKER 4 NC
39825.0,69,2021-05,C00775395,EARLS FOR GEORGIA
157269.30000000005,2594,2021-04,C00774570,KELLY FOR ALASKA
32605.0,54,2021-05,C00777375,PETERSON FOR CONGRESS
24181.32000000001,45,2021-05,C00548289,MATT ROSENDALE FOR MONTANA
140716.23,3715,2021-06,C00398750,NEW PAC
49407.0,188,2021-04,C00776328,"GEORGIANS FOR LATHAM, INC."
85644.08999999972,1448,2021-04,C00771857,DAN RODIMER FOR CONGRESS
12506.150000000005,106,2021-04,C00655571,YVETTE4CONGRESS
55609.0,317,2021-05,C00776765,SMILEY FOR WASHINGTON INC.
37400.0,25,2021-06,C00445023,GUTHRIE FOR CONGRESS
19168.0,41,2021-05,C00768705,MOONEY FOR CONGRESS 2022
24326.66,99,2021-06,C00575050,LAHOOD FOR CONGRESS
31747.419999999976,136,2021-04,C00467571,"ANDY BARR FOR CONGRESS, INC."
95910.22,619,2021-04,C00776765,SMILEY FOR WASHINGTON INC.
231172.69000000003,5684,2021-03,C00394957,SCALISE FOR CONGRESS
23842.46999999996,1126,2021-05,C00395467,JEFF FORTENBERRY FOR UNITED STATES CONGRESS
220545.27,1038,2021-06,C00781112,TEXANS FOR MORGAN LUTTRELL
34161.0,57,2021-05,C00717876,AMANDA ADKINS FOR CONGRESS
9311.319999999996,24,2021-05,C00658385,MARK GREEN FOR CONGRESS
66355.2000000003,234,2021-03,C00504522,HUDSON FOR CONGRESS
833232.2500000165,30408,2021-03,C00540302,TIM SCOTT FOR SENATE
13150.51,28,2021-04,C00658385,MARK GREEN FOR CONGRESS
7225.0,11,2021-05,C00770636,J.R. MAJEWSKI FOR CONGRESS
40283.72999999942,1238,2021-03,C00714865,BETH VAN DUYNE FOR CONGRESS
10224.72,126,2021-05,C00726042,LISA MCCLAIN FOR CONGRESS
9710.0,6,2021-05,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE
98332.45000000035,3438,2021-04,C00770420,SUSAN WRIGHT FOR CONGRESS
31928.98000000001,457,2021-06,C00559393,DAN NEWHOUSE FOR CONGRESS
31453.829999999998,134,2021-05,C00769745,JANE TIMKEN FOR OHIO
23851.340000000066,1424,2021-05,C00729954,GARBARINO FOR CONGRESS
139423.37999999983,4953,2021-03,C00732958,CAWTHORN FOR NC
476189.18999999866,13506,2021-04,C00193342,MCCONNELL SENATE COMMITTEE
146295.71999999977,6818,2021-06,C00547893,ELISE FOR CONGRESS
16373.22,29,2021-06,C00501643,DAVID ROUZER FOR CONGRESS
223544.420000007,8342,2021-03,C00632257,MAST FOR CONGRESS
424148.6000000001,12635,2021-05,C00779967,MARK MCCLOSKEY FOR MISSOURI
54744.09000000002,201,2021-03,C00467571,"ANDY BARR FOR CONGRESS, INC."
146040.0,167,2021-06,C00778407,JIM LAMON FOR SENATE
9956.909999999998,83,2021-04,C00711010,"BOLDUC 2022, INC."
18521.15,52,2021-03,C00771824,HENG FOR CONGRESS
50498.309999999685,1421,2021-06,C00710962,PETER MEIJER FOR CONGRESS
80936.10999999758,2067,2021-06,C00694778,NICOLE FOR NEW YORK
63067.28,2148,2021-06,C00770420,SUSAN WRIGHT FOR CONGRESS
62623.99999999999,343,2021-03,C00730895,KAT FOR CONGRESS
77313.88999999984,1450,2021-03,C00725853,BURGESS 4 UTAH
88056.0,85,2021-06,C00779769,RODRIGUEZ FOR CONGRESS
24776.5,155,2021-06,C00443218,WICKER FOR SENATE
42498.22999999957,2193,2021-06,C00561183,TENNEY FOR CONGRESS
33717.850000000006,394,2021-05,C00771394,JOE KENT FOR CONGRESS
21466.170000000002,450,2021-04,C00706614,TONY GONZALES FOR CONGRESS
120515.46000000059,2045,2021-06,C00710103,NANCY MACE FOR CONGRESS
87483.35,385,2021-05,C00458877,KINZINGER FOR CONGRESS
64016.45999999999,414,2021-03,C00632067,RON ESTES FOR CONGRESS
51835.0,93,2021-03,C00677286,"STEIL FOR WISCONSIN, INC."
22385.55,104,2021-06,C00541862,JASON SMITH FOR CONGRESS
22297.550000000247,670,2021-06,C00458315,MORAN FOR KANSAS
119025.27999999998,1203,2021-04,C00773879,MARK MOORES FOR CONGRESS
70676.75999999995,191,2021-06,C00467571,"ANDY BARR FOR CONGRESS, INC."
30406.0,30,2021-03,C00718346,KANSANS FOR LATURNER
116912.70999999947,5297,2021-03,C00710103,NANCY MACE FOR CONGRESS
12838.5,52,2021-03,C00697789,JERRY CARL FOR CONGRESS
49060.85,1501,2021-06,C00652727,JOSH HAWLEY FOR SENATE
103670.0,165,2021-06,C00776328,"GEORGIANS FOR LATHAM, INC."
26979.460000000006,646,2021-06,C00728238,LAUREN BOEBERT FOR CONGRESS
96331.0,64,2021-03,C00373001,CITIZENS FOR TURNER
58260.639999999934,354,2021-03,C00710962,PETER MEIJER FOR CONGRESS
174635.28000000006,5036,2021-03,C00459255,"FRIENDS OF TODD YOUNG, INC."
30737.340000000026,75,2021-06,C00653634,VAN TAYLOR CAMPAIGN
32384.0,112,2021-03,C00547976,"BEN SASSE FOR U.S. SENATE, INC."
379021.6300000002,15102,2021-05,C00770438,JAKE ELLZEY FOR CONGRESS
29900.0,27,2021-03,C00460659,MANN FOR CONGRESS
34900.8,209,2021-06,C00770974,WALT BLACKMAN FOR CONGRESS
69871.27999999873,643,2021-03,C00610212,MIKE GALLAGHER FOR WISCONSIN
71489.42,201,2021-03,C00775015,SCHMITT FOR SENATE
40232.5,191,2021-03,C00701672,"TUBERVILLE FOR SENATE, INC."
46681.0,51,2021-03,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE
81381.32999999946,5857,2021-03,C00704981,MICHELLE STEEL FOR CONGRESS
47562.25,207,2021-03,C00577999,"JIM BANKS FOR CONGRESS, INC."
20894.300000000017,1054,2021-05,C00718346,KANSANS FOR LATURNER
61162.340000000004,1389,2021-04,C00770669,SERY KIM FOR CONGRESS
584658.2400000049,14888,2021-03,C00193342,MCCONNELL SENATE COMMITTEE
123097.29000000002,3294,2021-03,C00482984,RON JOHNSON FOR SENATE INC
129050.94999999729,6604,2021-04,C00632257,MAST FOR CONGRESS
76575.21,201,2021-06,C00781427,GARY BLACK FOR SENATE INC.
18184.56,29,2021-06,C00662767,CHIP ROY FOR CONGRESS
21859.0,354,2021-03,C00671891,GREG STEUBE FOR CONGRESS
83116.74999999975,1828,2021-06,C00725853,BURGESS 4 UTAH
17617.0,111,2021-04,C00650697,PETE STAUBER FOR CONGRESS
10732.280000000219,1285,2021-05,C00632067,RON ESTES FOR CONGRESS
62414.29000000001,154,2021-03,C00559393,DAN NEWHOUSE FOR CONGRESS
32855.0,20,2021-05,C00647065,GIBBONS FOR OHIO
23872.259999999966,558,2021-06,C00371203,JOHN CARTER FOR CONGRESS
14186.62,265,2021-03,C00766733,BERNARD FOR CONGRESS
558335.3500000087,18549,2021-03,C00420935,KEVIN MCCARTHY FOR CONGRESS
27370.38,165,2021-05,C00466482,FAMILIES FOR JAMES LANKFORD
185527.63000000038,8126,2021-05,C00496075,RAND PAUL FOR US SENATE
144813.0299999999,4912,2021-04,C00652727,JOSH HAWLEY FOR SENATE
114018.50999999965,3297,2021-06,C00482984,RON JOHNSON FOR SENATE INC
87752.23,3065,2021-03,C00766428,JULIA LETLOW FOR CONGRESS
89974.96000000011,1048,2021-03,C00671859,MARIA ELVIRA SALAZAR FOR CONGRESS
125870.29999999973,3577,2021-06,C00660795,DAN CRENSHAW FOR CONGRESS
34898.0,60,2021-03,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
31868.770000000033,461,2021-03,C00390724,WALBERG FOR CONGRESS
98841.81,2599,2021-05,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE
537510.1799999819,22501,2021-05,C00608398,JOHN KENNEDY FOR US
30621.31,505,2021-02,C00694778,NICOLE FOR NEW YORK
73864.9,699,2021-05,C00734731,FRIENDS FOR KATHY BARNETTE
29581.5,146,2021-03,C00466482,FAMILIES FOR JAMES LANKFORD
383764.71999999415,15638,2021-02,C00540302,TIM SCOTT FOR SENATE
17583.22,87,2021-02,C00632067,RON ESTES FOR CONGRESS
27624.0,81,2021-03,C00765719,MONICA FOR CONGRESS
67477.07999999978,1391,2021-02,C00459255,"FRIENDS OF TODD YOUNG, INC."
11940.0,14,2021-02,C00658385,MARK GREEN FOR CONGRESS
28209.969999999998,47,2021-06,C00774943,CORY MILLS FOR CONGRESS
70703.46999999999,297,2021-06,C00458877,KINZINGER FOR CONGRESS
24719.0,56,2021-05,C00778746,RUTH EDMONDS FOR CONGRESS
49358.659999999996,149,2021-03,C00458315,MORAN FOR KANSAS
63282.69,800,2021-05,C00774570,KELLY FOR ALASKA
13874.0,19,2021-05,C00408534,BILIRAKIS FOR CONGRESS
127753.92,3459,2021-05,C00774059,GREITENS FOR US SENATE
48196.66000000001,779,2021-05,C00464149,MO BROOKS FOR CONGRESS
135499.64999999997,3321,2021-05,C00724914,AMERICANS FOR PARNELL COMMITTEE
50316.29999999971,1734,2021-06,C00729954,GARBARINO FOR CONGRESS
202776.18000000002,5154,2021-05,C00779579,GRAHAM ALLEN FOR CONGRESS
19194.579999999987,1401,2021-05,C00458679,BLAINE FOR CONGRESS
162355.22,4358,2021-06,C00774059,GREITENS FOR US SENATE
158413.73000000007,3317,2021-05,C00718239,ANNA PAULINA LUNA FOR CONGRESS
19620.0,32,2021-05,C00412759,VERN BUCHANAN FOR CONGRESS
54237.0,161,2021-06,C00372532,MICHAEL BURGESS FOR CONGRESS
37753.0,184,2021-06,C00769414,BECKER FOR CONGRESS
125858.12999999998,2722,2021-06,C00724914,AMERICANS FOR PARNELL COMMITTEE
15170.0,9,2021-04,C00768705,MOONEY FOR CONGRESS 2022
27013.400000000067,1115,2021-04,C00472704,JAIME FOR CONGRESS
31508.489999999983,335,2021-03,C00575167,DON BACON FOR CONGRESS
180237.52,5015,2021-04,C00398750,NEW PAC
130614.78,1989,2021-06,C00774570,KELLY FOR ALASKA
24265.11000000003,219,2021-04,C00458315,MORAN FOR KANSAS
22423.14,669,2021-04,C00558825,MILLER-MEEKS FOR CONGRESS
40228.169999999474,2479,2021-06,C00714865,BETH VAN DUYNE FOR CONGRESS
41204.4699999993,1638,2021-03,C00552547,ZELDIN FOR CONGRESS
26842.440000000057,531,2021-06,C00545749,EMMER FOR CONGRESS
9146.0,31,2021-04,C00373001,CITIZENS FOR TURNER
14894.25,31,2021-04,C00459297,HUIZENGA FOR CONGRESS
10751.0,95,2021-02,C00395467,JEFF FORTENBERRY FOR UNITED STATES CONGRESS
29837.940000000002,29,2021-06,C00738872,BLAKE MOORE FOR CONGRESS
109645.3700000008,3383,2021-06,C00459255,"FRIENDS OF TODD YOUNG, INC."
59649.22,253,2021-05,C00776328,"GEORGIANS FOR LATHAM, INC."
56645.08999999989,269,2021-03,C00655571,YVETTE4CONGRESS
12920.22,23,2021-06,C00776914,DR. GINA SMITH FOR CONGRESS
105286.64999999902,4801,2021-05,C00482984,RON JOHNSON FOR SENATE INC
192659.4700000001,7104,2021-06,C00492785,TED CRUZ FOR SENATE
50719.1899999994,3995,2021-04,C00706267,ASHLEY HINSON FOR CONGRESS
85531.0,91,2021-06,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE
208174.11000000002,6890,2021-04,C00492785,TED CRUZ FOR SENATE
10076.0,8,2021-03,C00551374,GARY PALMER FOR CONGRESS
31788.0,61,2021-03,C00773879,MARK MOORES FOR CONGRESS
17286.999999999996,22,2021-03,C00548289,MATT ROSENDALE FOR MONTANA
13857.759999999993,245,2021-05,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS
12351.410000000036,383,2021-06,C00441014,ROB WITTMAN FOR CONGRESS
154457.7500000004,727,2021-03,C00472704,JAIME FOR CONGRESS
30563.45000000001,256,2021-06,C00393629,MCHENRY FOR CONGRESS
33610.14000000001,192,2021-03,C00729954,GARBARINO FOR CONGRESS
17122.0,133,2021-03,C00720011,SCOTT FITZGERALD FOR CONGRESS
41394.20999999976,2196,2021-06,C00701102,MIKE GARCIA FOR CONGRESS
66009.0,248,2021-03,C00769414,BECKER FOR CONGRESS
213908.41999999998,916,2021-03,C00774570,KELLY FOR ALASKA
19500.830000000256,608,2021-03,C00497818,WENSTRUP FOR CONGRESS
23467.81000000001,44,2021-06,C00653220,CAROL FOR CONGRESS
25883.0,84,2021-03,C00372532,MICHAEL BURGESS FOR CONGRESS
29066.099999999995,337,2021-03,C00392688,"MCCAUL FOR CONGRESS, INC"
12864.180000000211,1303,2021-05,C00545749,EMMER FOR CONGRESS
34281.67,146,2021-06,C00650697,PETE STAUBER FOR CONGRESS
31879.0,76,2021-03,C00412759,VERN BUCHANAN FOR CONGRESS
22427.42,46,2021-03,C00722892,"SCHELLER FOR CONGRESS, INC."
5800.0,1,2021-02,C00468256,BUCSHON FOR CONGRESS
161856.16999999946,1170,2021-02,C00458877,KINZINGER FOR CONGRESS
13786.589999999907,259,2021-02,C00504522,HUDSON FOR CONGRESS
42670.49,1187,2021-06,C00369033,TEXANS FOR SENATOR JOHN CORNYN INC.
40375.0,280,2021-03,C00543231,WALKER 4 NC
46154.98999999922,1544,2021-04,C00714865,BETH VAN DUYNE FOR CONGRESS
17690.0,90,2021-04,C00769414,BECKER FOR CONGRESS
13227.0,17,2021-04,C00774877,JOHN CASTORANI FOR VIRGINIA
55073.03,81,2021-06,C00412759,VERN BUCHANAN FOR CONGRESS
56359.81,387,2021-02,C00543983,BILL CASSIDY FOR US SENATE
16402.940000000002,14,2021-06,C00460659,MANN FOR CONGRESS
9763.379999999956,350,2021-02,C00392688,"MCCAUL FOR CONGRESS, INC"
51229.84999999993,1472,2021-02,C00482984,RON JOHNSON FOR SENATE INC
60720.00000000003,2485,2021-05,C00459255,"FRIENDS OF TODD YOUNG, INC."
72794.37,219,2021-03,C00458877,KINZINGER FOR CONGRESS
27482.77,251,2021-02,C00670695,ROMNEY FOR UTAH INC
42506.21,284,2021-02,C00547976,"BEN SASSE FOR U.S. SENATE, INC."
14436.0,100,2021-05,C00547976,"BEN SASSE FOR U.S. SENATE, INC."
20731.86,171,2021-02,C00314575,COLLINS FOR SENATOR
23539.5,554,2021-02,C00730531,TEXANS FOR RONNY JACKSON
42390.30000000002,60,2021-03,C00693663,FEENSTRA FOR CONGRESS
31355.879999999994,70,2021-03,C00458679,BLAINE FOR CONGRESS
32164.080000000005,298,2021-05,C00716498,ESTHER FOR CONGRESS
12829.299999999997,27,2021-03,C00393629,MCHENRY FOR CONGRESS
47674.44,714,2021-03,C00464149,MO BROOKS FOR CONGRESS
14616.209999999994,223,2021-03,C00717959,FISCHBACH FOR CONGRESS
12578.550000000007,74,2021-04,C00710962,PETER MEIJER FOR CONGRESS
980977.2100000702,26576,2021-01,C00193342,MCCONNELL SENATE COMMITTEE
26680.0,40,2021-05,C00778977,TARAZI FOR CONGRESS
23330.0,36,2021-01,C00650697,PETE STAUBER FOR CONGRESS
876589.9499999839,21673,2021-01,C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC."
26308.739999999998,86,2021-01,C00543231,WALKER 4 NC
11833.260000000122,616,2021-01,C00666396,MICHAEL WALTZ FOR CONGRESS
131364.20999999865,942,2021-01,C00458877,KINZINGER FOR CONGRESS
44360.16000000001,182,2021-02,C00304758,FRIENDS OF ROY BLUNT
50568.7999999993,1263,2021-01,C00472704,JAIME FOR CONGRESS
12828.929999999902,969,2021-04,C00200584,UPTON FOR ALL OF US
18932.369999999995,46,2021-03,C00541862,JASON SMITH FOR CONGRESS
188421.40000000037,1232,2021-01,C00607556,LIZ CHENEY FOR WYOMING
33702.799999999974,479,2021-01,C00499392,VALADAO FOR CONGRESS
179187.33000000002,5247,2021-02,C00652727,JOSH HAWLEY FOR SENATE
62603.37999999999,224,2021-01,C00559393,DAN NEWHOUSE FOR CONGRESS
270186.03000000014,8680,2021-01,C00732958,CAWTHORN FOR NC
50307.95,334,2021-01,C00710962,PETER MEIJER FOR CONGRESS
28229.0,96,2021-02,C00573378,BUCK FOR COLORADO
21544.84999999999,662,2021-01,C00496075,RAND PAUL FOR US SENATE
36468.14999999926,829,2021-01,C00200584,UPTON FOR ALL OF US
357509.39000000036,13416,2021-01,C00540302,TIM SCOTT FOR SENATE
10211.95,78,2021-02,C00607838,DREW FERGUSON FOR CONGRESS INC.
22252.789999999997,330,2021-01,C00706614,TONY GONZALES FOR CONGRESS
11476.720000000123,578,2021-01,C00610212,MIKE GALLAGHER FOR WISCONSIN
8903.439999999955,319,2021-02,C00575167,DON BACON FOR CONGRESS
539060.9799999996,10894,2021-01,C00652727,JOSH HAWLEY FOR SENATE
21552.18,338,2021-02,C00543231,WALKER 4 NC
106718.34999999992,3803,2021-01,C00620518,MARCO RUBIO FOR SENATE
54395.14999999946,1918,2021-01,C00552547,ZELDIN FOR CONGRESS
38970.0,217,2021-03,C00573378,BUCK FOR COLORADO
125670.74,3992,2021-01,C00492785,TED CRUZ FOR SENATE
44051.50999999992,1750,2021-01,C00671859,MARIA ELVIRA SALAZAR FOR CONGRESS
14849.92,152,2021-02,C00706614,TONY GONZALES FOR CONGRESS
11187.700000000028,618,2021-01,C00617662,CAPTAIN HIGGINS FOR CONGRESS
6866.599999999999,31,2021-01,C00501643,DAVID ROUZER FOR CONGRESS
367666.5600000009,13057,2021-01,C00547893,ELISE FOR CONGRESS
9890.38,257,2021-01,C00230482,"GRASSLEY COMMITTEE, INC."
21737.219999999998,136,2021-01,C00710103,NANCY MACE FOR CONGRESS
234208.0499999994,7327,2021-01,C00632828,CLAUDIA TENNEY FOR CONGRESS
21629.349999999755,511,2021-01,C00467571,"ANDY BARR FOR CONGRESS, INC."
26923.89,838,2021-02,C00592048,OMAR NAVARRO FOR CONGRESS
101636.96000000002,4213,2021-06,C00499988,"COTTON FOR SENATE, INC."
143606.0399999998,4797,2021-04,C00496075,RAND PAUL FOR US SENATE
13686.43,191,2021-04,C00577999,"JIM BANKS FOR CONGRESS, INC."
178067.43,1776,2021-05,C00607556,LIZ CHENEY FOR WYOMING
21371.20999999994,622,2021-01,C00703843,BICE FOR CONGRESS
161833.42000000307,6015,2021-04,C00660795,DAN CRENSHAW FOR CONGRESS
96753.52999999991,2902,2021-04,C00143743,REPUBLICAN PARTY OF TEXAS
47237.31,782,2021-06,C00464149,MO BROOKS FOR CONGRESS
33540.379999999626,1314,2021-06,C00607416,BRIAN FITZPATRICK FOR CONGRESS
21185.170000000006,341,2021-02,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
15948.790000000192,1170,2021-05,C00577999,"JIM BANKS FOR CONGRESS, INC."
24236.0,103,2021-03,C00446815,MCCLINTOCK FOR CONGRESS
68757.07999999933,3097,2021-02,C00632257,MAST FOR CONGRESS
398040.1699999998,11764,2021-05,C00193342,MCCONNELL SENATE COMMITTEE
10851.0,48,2021-02,C00372532,MICHAEL BURGESS FOR CONGRESS
82132.17999999998,1967,2021-06,C00718239,ANNA PAULINA LUNA FOR CONGRESS
33142.87999999992,569,2021-03,C00607416,BRIAN FITZPATRICK FOR CONGRESS
13900.0,24,2021-05,C00778936,"MARC MCMAIN FOR CONGRESS, INC."
43632.95999999989,2424,2021-05,C00676965,RICK SCOTT FOR FLORIDA
21002.01999999989,1645,2021-05,C00561183,TENNEY FOR CONGRESS
5350.0,3,2021-06,C00781278,COOPERRIDER FOR CONGRESS
33194.45,894,2021-02,C00436386,FRIENDS OF JOHN BARRASSO
8740.0,18,2021-02,C00769414,BECKER FOR CONGRESS
14354.010000000013,162,2021-02,C00384529,LISA MURKOWSKI FOR US SENATE
7900.0,2,2021-02,C00445023,GUTHRIE FOR CONGRESS
29386.850000000006,166,2021-05,C00467571,"ANDY BARR FOR CONGRESS, INC."
16040.289999999957,504,2021-02,C00607416,BRIAN FITZPATRICK FOR CONGRESS
100958.30999999991,2704,2021-03,C00143743,REPUBLICAN PARTY OF TEXAS
5026.0,2,2021-02,C00639096,BARRY MOORE FOR CONGRESS
7562.860000000001,63,2021-01,C00577999,"JIM BANKS FOR CONGRESS, INC."
723225.1299999994,21126,2021-01,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE
6150.0,3,2021-05,C00582304,FRIENDS OF NEAL DUNN
22038.530000000002,423,2021-05,C00770347,CATALINA FOR CONGRESS
274982.9300000003,10411,2021-06,C00420935,KEVIN MCCARTHY FOR CONGRESS
16064.0,43,2021-05,C00677286,"STEIL FOR WISCONSIN, INC."
88695.81999999999,920,2021-06,C00771394,JOE KENT FOR CONGRESS
26780.88000000001,161,2021-06,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
42378.04999999992,1523,2021-03,C00661868,VAN DREW FOR CONGRESS
28260.100000000002,314,2021-04,C00409581,FRIENDS OF JOHN THUNE
12250.0,44,2021-04,C00701755,JOY FOR NY
27305.0,479,2021-04,C00543983,BILL CASSIDY FOR US SENATE
20804.39999999999,233,2021-03,C00730150,NEHLS FOR CONGRESS
21376.25,89,2021-04,C00719294,AUGUST PFLUGER FOR CONGRESS
10369.58999999993,656,2021-03,C00553859,DR. BRIAN BABIN FOR CONGRESS
51573.59000000001,1604,2021-03,C00499988,"COTTON FOR SENATE, INC."
10000.0,9,2021-03,C00331397,SIMPSON FOR CONGRESS
12034.30999999999,495,2021-01,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
40883.05000000007,714,2021-03,C00561183,TENNEY FOR CONGRESS
42181.22,176,2021-03,C00771394,JOE KENT FOR CONGRESS
12989.630000000001,158,2021-05,C00655571,YVETTE4CONGRESS
64728.31,2070,2021-03,C00770784,HARRISON FOR CONGRESS
17378.919999999405,878,2021-03,C00666396,MICHAEL WALTZ FOR CONGRESS
42394.899999999994,182,2021-03,C00409581,FRIENDS OF JOHN THUNE
4825.0,7,2021-05,C00527457,FRIENDS OF DAVE JOYCE
13375.0,14,2021-06,C00582304,FRIENDS OF NEAL DUNN
28549.600000000002,734,2021-06,C00392688,"MCCAUL FOR CONGRESS, INC"
79169.94999999975,2503,2021-06,C00143743,REPUBLICAN PARTY OF TEXAS
37865.50000000001,713,2021-03,C00733329,BYRON DONALDS FOR CONGRESS
20685.0,18,2021-06,C00468256,BUCSHON FOR CONGRESS
