linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00762591,SB21B.5971,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5972,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5973,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5974,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6107,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6108,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5964,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5965,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6098,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6099,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6100,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6101,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6102,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6103,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6104,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6105,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6106,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-24,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6087,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6088,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6089,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6090,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6091,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6092,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6093,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6094,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6095,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6096,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6097,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-25,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6075,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6076,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6077,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6078,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6079,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6080,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6081,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6082,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6083,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6084,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6085,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6086,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-26,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6064,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6065,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6066,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6067,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6068,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6069,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6070,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6071,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6072,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6073,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6074,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-27,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6051,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6052,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6053,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6054,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6055,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6056,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6057,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6058,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6059,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-28,1170.0,AMEX PMT [SB21B.4272]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5904,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-11,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5877,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5878,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5879,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5880,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5881,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5882,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5883,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5884,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5885,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5886,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5887,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5888,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5889,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5890,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-12,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5862,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5863,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5864,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5865,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5866,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5867,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5868,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5869,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5870,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5871,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5872,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5873,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5874,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5875,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5876,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-13,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5848,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5849,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5850,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5851,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5852,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5853,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5854,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5855,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5856,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5857,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5858,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5859,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5860,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5861,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-14,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5834,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5835,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5836,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5837,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5838,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5839,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5840,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5841,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5842,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5843,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5844,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5845,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5846,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5847,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-15,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5820,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5821,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5822,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5823,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5824,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5825,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5826,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5827,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5828,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-16,1170.0,AMEX PMT [SB21B.4270]: ONLINE ADVERTISING,X,,2022
